0 , 0 , 0.000548202 , 0.00282462 , 0 , 0 , 0.00176348 , 0.00912533 , 0.00892043 , 0.0461779 , 0.0335228 , 0.173802 , 0.00162529 , 0.00841077 , 0.00936195 , 0.0484538 , 0.00400197 , 0.0207116 , -0.05
0 , 0 , 0.00064659 , 0.00333302 , 0 , 0 , 0.00194924 , 0.010087 , 0.00961511 , 0.0497796 , 0.0359329 , 0.186305 , 0.00181759 , 0.00940636 , 0.0100806 , 0.0521798 , 0.00437672 , 0.0226531 , -0.05
0 , 0 , 0.000749971 , 0.00386787 , 0 , 0 , 0.00214935 , 0.0111231 , 0.0103606 , 0.0536445 , 0.0386012 , 0.200131 , 0.0020248 , 0.0104792 , 0.0108526 , 0.0561825 , 0.00477992 , 0.0247421 , -0.05
0 , 0 , 0.000858909 , 0.00443237 , 0 , 0 , 0.00236489 , 0.0122391 , 0.0111621 , 0.0577998 , 0.0415418 , 0.215346 , 0.00224804 , 0.0116352 , 0.0116835 , 0.0604894 , 0.00521409 , 0.0269915 , -0.05
0 , 0 , 0.000974008 , 0.00503008 , 0 , 0 , 0.00259704 , 0.0134413 , 0.0120253 , 0.0622739 , 0.0447706 , 0.232019 , 0.00248855 , 0.0128807 , 0.0125789 , 0.0651298 , 0.00568191 , 0.029415 , -0.05
0 , 0 , 0.00109592 , 0.00566487 , 0 , 0 , 0.00284709 , 0.0147362 , 0.0129562 , 0.0670968 , 0.0483054 , 0.250228 , 0.00274767 , 0.0142227 , 0.013545 , 0.0701343 , 0.00618629 , 0.0320274 , -0.05
0 , 0 , 0.00122533 , 0.00633987 , 0 , 0 , 0.00311646 , 0.0161312 , 0.0139609 , 0.0723004 , 0.0521661 , 0.270089 , 0.00302689 , 0.0156687 , 0.0145883 , 0.0755361 , 0.00673038 , 0.0348448 , -0.05
0 , 0 , 0.00136298 , 0.00705223 , 0 , 0 , 0.0034067 , 0.0176342 , 0.0150464 , 0.0779207 , 0.0563749 , 0.291899 , 0.00332782 , 0.0172271 , 0.0157158 , 0.0813741 , 0.00731754 , 0.0378853 , -0.05
0 , 0 , 0.00150968 , 0.00777732 , 0 , 0 , 0.00371949 , 0.0192541 , 0.0162198 , 0.0840058 , 0.0609564 , 0.316581 , 0.00365221 , 0.0189072 , 0.0169349 , 0.0877057 , 0.00795143 , 0.0411728 , -0.05
0 , 0 , 0.00166629 , 0.00845896 , 0 , 0 , 0.00405667 , 0.0210008 , 0.0174888 , 0.0906316 , 0.0659375 , 0.34596 , 0.00400199 , 0.0207198 , 0.0182537 , 0.0946249 , 0.008636 , 0.044742 , 0
0 , 0 , 0.00183371 , 0.00929037 , 0 , 0 , 0.00442023 , 0.0228857 , 0.0188617 , 0.0978417 , 0.0713478 , 0.375022 , 0.00437922 , 0.0226767 , 0.0196806 , 0.102125 , 0.00937549 , 0.0486029 , 0
0 , 0 , 0.00201296 , 0.0134266 , 0 , 0 , 0.00481235 , 0.0249148 , 0.0203475 , 0.104761 , 0.0772198 , 0.316897 , 0.00478617 , 0.0247719 , 0.021225 , 0.108463 , 0.0101745 , 0.0523071 , 0
